grid_id,final_score_citywide,score_source,driver_place,geometry
5*5*2*4*,4.9630910228667,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.99165179755742 37.605969276392976, 126.99165174721028 37.60641977132814, 126.99108549450791 37.606419729914464, 126.99108554827005 37.60596923497996, 126.99165179755742 37.605969276392976))"
5*6*7*3*,4.959078351393965,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.95819985681575 37.60107412850139, 126.95819960476797 37.60152462369576, 126.95763338931663 37.60152442179979, 126.95763364477858 37.60107392660868, 126.95819985681575 37.60107412850139))"
5*1*6*6*,4.927727086740975,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98992292155296 37.60701860491092, 126.98992286077686 37.60746909976359, 126.98935660012259 37.60746905005346, 126.98935666431387 37.60701855520159, 126.98992292155296 37.60701860491092))"
5*8*5*2*,4.910488212726265,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.99276024509572 37.6050157169524, 126.99276020143502 37.605466211961726, 126.99219395595948 37.605466175867235, 126.99219400303502 37.6050156808585, 126.99276024509572 37.6050157169524))"
5*4*3*0*,4.90188448368079,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((127.0046185566483 37.573320077536565, 127.00461858446954 37.57377057497329, 127.0040525790628 37.573770595760294, 127.00405255465104 37.57332009832323, 127.0046185566483 37.573320077536565))"
5*7*2*5*,4.8887224,BASE_ONLY,,"POLYGON ((126.95269229875555 37.6147105998253, 126.95269201335789 37.6151610939423, 126.9521256945667 37.61516086555334, 126.95212598338084 37.614710371440026, 126.95269229875555 37.6147105998253))"
5*3*4*1*,4.840327,BASE_ONLY,,"POLYGON ((127.00527752379618 37.61245325859201, 127.00527755563182 37.612903753033834, 127.00471125376447 37.612903777000675, 127.0047112253449 37.61245328255846, 127.00527752379618 37.61245325859201))"
5*3*8*5*,4.838576,BASE_ONLY,,"POLYGON ((126.97468380046517 37.62269633082619, 126.97468364769374 37.62314682444187, 126.97411726818797 37.62314670156811, 126.97411742437723 37.62269620795443, 126.97468380046517 37.62269633082619))"
5*6*3*2*,4.830644,BASE_ONLY,,"POLYGON ((126.9903247125787 37.621725826590655, 126.99032465419488 37.62217632031827, 126.98975828200368 37.62217627251993, 126.98975834380514 37.621725778793106, 126.9903247125787 37.621725826590655))"
5*6*2*8*,4.829911608161783,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((127.00355874057558 37.57186337715383, 127.00355876201161 37.572313874702594, 127.00299276762858 37.57231389040778, 127.00299274960182 37.57186339285876, 127.00355874057558 37.57186337715383))"
5*7*2*7*,4.761334547,DIRECT_LIVE,,"POLYGON ((126.98312549457903 37.579841175124955, 126.98312539290647 37.580291672044645, 126.98255933816202 37.580291589770056, 126.98255944324517 37.5798410928517, 126.98312549457903 37.579841175124955))"
5*7*2*9*,4.7427373,BASE_ONLY,,"POLYGON ((126.95892471385741 37.619529064090905, 126.95892446601559 37.61997955787702, 126.95835811062925 37.61997935937588, 126.95835836188836 37.619528865592976, 126.95892471385741 37.619529064090905))"
5*2*0*9*,4.7325125,BASE_ONLY,,"POLYGON ((126.96456810718331 37.6230531204789, 126.96456789336565 37.62350361402499, 126.96400151120677 37.62350344259583, 126.9640017284423 37.62305294905252, 126.96456810718331 37.6230531204789))"
5*2*6*7*,4.691919,BASE_ONLY,,"POLYGON ((126.99619887383378 37.619608043680394, 126.99619885089831 37.62005853757553, 126.99563249476569 37.620058517972765, 126.99563252111844 37.61960802407795, 126.99619887383378 37.619608043680394))"
5*5*9*6*,4.691413840586154,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9698199921186 37.59272322065177, 126.96981981019302 37.59317371654271, 126.9692536579451 37.59317357042238, 126.96925384328343 37.5927230745338, 126.9698199921186 37.59272322065177))"
5*5*9*8*,4.6772876,BASE_ONLY,,"POLYGON ((126.95714768998388 37.61912589560642, 126.95714743142355 37.61957638941313, 126.95658107910849 37.619576182385, 126.95658134108608 37.61912568858164, 126.95714768998388 37.61912589560642))"
5*4*0*9*,4.6564717,BASE_ONLY,,"POLYGON ((127.01770511833007 37.61180031988809, 127.01770522513024 37.61225081436022, 127.01713892823793 37.612250897962966, 127.01713882485375 37.611800403489475, 127.01770511833007 37.61180031988809))"
5*5*3*5*,4.644383819625821,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98371297799073 37.57739242137542, 126.98371287986654 37.57784291848381, 126.98314684365828 37.57784283903077, 126.98314694519264 37.57739234192368, 126.98371297799073 37.57739242137542))"
5*2*5*6*,4.638868,BASE_ONLY,,"POLYGON ((127.00187403873772 37.617298255133875, 127.00187405004446 37.617748749206555, 127.00130771143097 37.6177487568416, 127.00130770354113 37.6172982627688, 127.00187403873772 37.617298255133875))"
5*5*4*2*,4.6318874,BASE_ONLY,,"POLYGON ((127.00066319013845 37.617777488093374, 127.00066319413978 37.618227982129596, 127.00009685189113 37.61822798395344, 127.00009685130676 37.61777748991719, 127.00066319013845 37.617777488093374))"
5*5*9*3*,4.6310508673357,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97632416030174 37.59253466813958, 126.97632401758437 37.59298516406905, 126.97575786673416 37.59298504914733, 126.97575801286423 37.592534553219714, 126.97632416030174 37.59253466813958))"
5*5*7*6*,4.625857994373827,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97153316508847 37.58536765982031, 126.97153299353543 37.58581815628097, 126.97096689699157 37.585818018401056, 126.97096707195612 37.585367521942615, 126.97153316508847 37.58536765982031))"
5*1*6*7*,4.544855,BASE_ONLY,,"POLYGON ((126.9662006174765 37.623585547065744, 126.96620041350651 37.62403604057886, 126.96563402729815 37.62403587698364, 126.9656342346861 37.62358538347318, 126.9662006174765 37.623585547065744))"
5*7*8*7*,4.471779183370317,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96435339432158 37.580345115880405, 126.96435317953913 37.5807956126937, 126.9637871210659 37.58079544040031, 126.96378733925901 37.5803449435898, 126.96435339432158 37.580345115880405))"
5*7*6*0*,4.468890509186848,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9718689015994 37.57809959839603, 126.97186873211405 37.57855009541412, 126.97130269059872 37.57854995916677, 126.97130286349433 37.57809946215089, 126.9718689015994 37.57809959839603))"
5*2*7*8*,4.4655013,BASE_ONLY,,"POLYGON ((126.99316219416482 37.62400230714265, 126.99316215289993 37.62445280069923, 126.99259576343289 37.62445276651836, 126.99259580811581 37.62400227296233, 126.99316219416482 37.62400230714265))"
5*2*8*9*,4.453631701737891,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((127.00866491397271 37.576396525175134, 127.00866496617422 37.57684702237278, 127.00809893748645 37.576847062562955, 127.00809888869496 37.57639656536465, 127.00866491397271 37.576396525175134))"
5*3*9*2*,4.452761016959585,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((127.01427676695937 37.57668805765751, 127.01427685297021 37.577138554824, 127.01371082208642 37.57713862192275, 127.01371073948563 37.576688124755165, 127.01427676695937 37.57668805765751))"
5*2*9*1*,4.443058023351855,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.99733259792143 37.58915360182829, 126.99733258184433 37.58960409805455, 126.99676645655619 37.58960408390338, 126.99676647604542 37.58915358767735, 126.99733259792143 37.58915360182829))"
5*5*1*6*,4.438010361511787,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((127.01660132752556 37.5785905572168, 127.01660142754764 37.5790410542328, 127.01603538226806 37.5790411324809, 127.01603528565634 37.578590635463634, 127.01660132752556 37.5785905572168))"
5*1*4*6*,4.4310865,BASE_ONLY,,"POLYGON ((127.01380084695847 37.60840316713794, 127.01380093019723 37.60885366187855, 127.01323465905236 37.60885372674098, 127.01323457922898 37.608403231999326, 127.01380084695847 37.60840316713794))"
5*2*8*6*,4.390533128770991,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97403089441373 37.59489824572883, 126.97403073785927 37.5953487414696, 126.97346456911255 37.59534861554123, 126.97346472908012 37.59489811980248, 126.97403089441373 37.59489824572883))"
5*2*4*5*,4.378935390756243,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((127.01477620313938 37.57477598665962, 127.01477629215294 37.5752264839714, 127.01421027574335 37.57522655346192, 127.01421019013951 37.57477605614902, 127.01477620313938 37.57477598665962))"
5*3*9*0*,4.369667460066106,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97464151289546 37.58434731312413, 126.97464136008023 37.58479780967438, 126.9740752712485 37.58479768670447, 126.97407542747504 37.58434719015618, 126.97464151289546 37.58434731312413))"
5*3*3*2*,4.3642077,BASE_ONLY,,"POLYGON ((127.01036221965076 37.61494964685288, 127.01036228216445 37.61540014109817, 127.00979596137223 37.61540018946794, 127.00979590227503 37.61494969522187, 127.01036221965076 37.61494964685288))"
5*7*4*5*,4.360329,BASE_ONLY,,"POLYGON ((126.980785956435 37.62720211919432, 126.98078584046841 37.6276526124838, 126.9802194267499 37.627652518890045, 126.98021954613507 37.627202025602074, 126.980785956435 37.62720211919432))"
5*6*8*2*,4.360281405467799,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.99774806843926 37.595120069648374, 126.99774805486341 37.59557056541822, 126.99718188437657 37.59557055325802, 126.9971819013656 37.595120057488366, 126.99774806843926 37.595120069648374))"
5*2*4*4*,4.3503942,BASE_ONLY,,"POLYGON ((126.96275899771217 37.625894350781344, 126.96275877295426 37.62634484410091, 126.96219236924881 37.62634466397665, 126.96219259742509 37.625894170660004, 126.96275899771217 37.625894350781344))"
5*8*3*3*,4.342017,BASE_ONLY,,"POLYGON ((126.98945622601093 37.62671919396928, 126.98945616237495 37.62716968731347, 126.98888975229825 37.627169635340685, 126.98888981935272 37.62671914199733, 126.98945622601093 37.62671919396928))"
5*7*0*2*,4.3172755,BASE_ONLY,,"POLYGON ((126.97128408720519 37.627712970592896, 126.97128391388677 37.62816346381194, 126.97071749633162 37.628163324604216, 126.9707176730687 37.627712831387434, 126.97128408720519 37.627712970592896))"
5*2*0*2*,4.3156856239631365,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97748838694476 37.59948036518755, 126.97748825121134 37.599930860589225, 126.97692204772976 37.599930751234645, 126.97692218687706 37.599480255834735, 126.97748838694476 37.59948036518755))"
5*5*1*9*,4.295324812215125,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9900849111468 37.59708280804129, 126.99008485136909 37.59753330365453, 126.98951866601936 37.59753325473277, 126.98951872921054 37.597082759120326, 126.9900849111468 37.59708280804129))"
5*5*7*7*,4.284155007926881,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9708864313997 37.58618861130253, 126.970886255944 37.586639107697835, 126.97032015318634 37.58663896671367, 126.9703203320537 37.58618847032064, 126.9708864313997 37.58618861130253))"
5*4*2*8*,4.278034229666667,PLACE_PROPAGATED,Seochon,"POLYGON ((126.96092118188243 37.60337529891102, 126.96092094622422 37.60382579394444, 126.96035471331264 37.60382560509431, 126.96035495238542 37.60337511006395, 126.96092118188243 37.60337529891102))"
5*2*7*0*,4.250199997530317,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.95421371887231 37.569956928727876, 126.95421344309835 37.570407426279154, 126.95364746332568 37.57040720541483, 126.95364774250856 37.56995670786714, 126.95421371887231 37.569956928727876))"
5*2*2*6*,4.2261840055924305,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98061583938751 37.5938964051834, 126.98061572253452 37.59434690102139, 126.98004956135175 37.59434680668229, 126.98004968161769 37.593896310845835, 126.98061583938751 37.5938964051834))"
5*2*9*0*,4.223357023548838,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97522556549386 37.591934436522436, 126.97522541615743 37.59238493249417, 126.97465926985889 37.59238481230455, 126.97465942260794 37.59193431633475, 126.97522556549386 37.591934436522436))"
5*7*0*3*,4.2160735,BASE_ONLY,,"POLYGON ((126.99338466671877 37.62721787899656, 126.99338462679182 37.62766837230721, 126.99281821292473 37.62766833919175, 126.99281825627025 37.62721784588164, 126.99338466671877 37.62721787899656))"
5*0*8*7*,4.2126216450000005,DIRECT_LIVE,,"POLYGON ((126.9797387746721 37.58959889663368, 126.97973865255086 37.590049392798115, 126.97917252392593 37.590049294261554, 126.97917264945939 37.58959879809873, 126.9797387746721 37.58959889663368))"
5*3*9*1*,4.190018493786788,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.966988038924 37.5902117869604, 126.96698783994539 37.59066228303121, 126.96642170673766 37.5906621233361, 126.96642190912861 37.590211627267884, 126.966988038924 37.5902117869604))"
5*3*6*9*,4.1837884272231225,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96474284059431 37.59733989512648, 126.96474262802822 37.597790390641286, 126.96417644083112 37.597790220149925, 126.96417665681076 37.59733972463786, 126.96474284059431 37.59733989512648))"
5*1*2*9*,4.165835939449,PLACE_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((127.02168266592088 37.5761119670228, 127.02168279654607 37.57656246421506, 127.02111677004554 37.57656256682306, 127.02111664283031 37.57611206962915, 127.02168266592088 37.5761119670228))"
5*5*9*9*,4.141211730923471,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96900395578587 37.590129593299544, 126.96900376895867 37.590580089385504, 126.96843763636222 37.59057993935975, 126.96843782660173 37.590129443276204, 126.96900395578587 37.590129593299544))"
5*5*4*1*,4.108862258830223,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97453946738561 37.59579773185437, 126.9745393138921 37.596248227528115, 126.97397313832799 37.59624810403679, 126.97397329523479 37.59579760836505, 126.97453946738561 37.59579773185437))"
5*9*5*1*,4.100305341529605,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96588662386543 37.57866801613269, 126.96588641833364 37.57911851308165, 126.96532037254782 37.57911834814682, 126.96532058149 37.578667851200514, 126.96588662386543 37.57866801613269))"
5*5*2*8*,4.099035814183173,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.95995587762279 37.5952441189025, 126.95995563621423 37.59569461455288, 126.95938946492828 37.59569442110697, 126.95938970975 37.595243925459705, 126.95995587762279 37.5952441189025))"
5*9*7*4*,4.0964856,BASE_ONLY,,"POLYGON ((127.01717592044447 37.61594083442873, 127.01717602406788 37.61639132858525, 127.01660969577408 37.616391409655996, 127.01660959556735 37.61594091549817, 127.01717592044447 37.61594083442873))"
5*5*2*9*,4.095484699815957,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9880540582383 37.579693171881196, 126.98805398626179 37.58014366882198, 126.98748793262524 37.58014361018127, 126.9874880080123 37.579693113241426, 126.9880540582383 37.579693171881196))"
5*4*5*9*,4.08710980078362,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97783537634874 37.594349558442275, 126.9778352427322 37.59480005423763, 126.97726907812644 37.59479994656022, 126.977269215156 37.59434945076659, 126.97783537634874 37.594349558442275))"
5*3*1*0*,4.07587368366518,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9753860122465 37.57677771099086, 126.97538586395825 37.57722820812285, 126.9748198324332 37.57722808874382, 126.97481998413149 37.57677759161377, 126.9753860122465 37.57677771099086))"
5*4*6*2*,4.04662714,DIRECT_LIVE,,"POLYGON ((126.98204860945233 37.5799176607861, 126.982048501291 37.580368157697364, 126.98148244597084 37.58036807025869, 126.98148255754276 37.579917573348844, 126.98204860945233 37.5799176607861))"
5*1*5*3*,4.031841824642815,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9720470714913 37.60138649916638, 126.97204690293796 37.60183699440331, 126.97148068503478 37.6018368589389, 126.97148085700233 37.60138636370417, 126.9720470714913 37.60138649916638))"
5*2*7*3*,4.030993559435995,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9831519767786 37.60249882347391, 126.98315187518266 37.60294931865994, 126.9825856488053 37.60294923647003, 126.98258575381564 37.60249874128534, 126.9831519767786 37.60249882347391))"
5*1*2*0*,4.029417233631394,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96753737416832 37.59726562036697, 126.96753717845105 37.59771611590048, 126.9669709918002 37.59771595881513, 126.966971190931 37.59726546328415, 126.96753737416832 37.59726562036697))"
5*7*4*2*,4.026676101925347,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96478080547098 37.58074269722816, 126.96478059326078 37.58119319401312, 126.96421453177481 37.581193023767774, 126.96421474739573 37.58074252698556, 126.96478080547098 37.58074269722816))"
5*4*1*4*,4.0162725633426115,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98575989335681 37.595603122758924, 126.98575980750832 37.596053618478216, 126.98519363337947 37.59605354881122, 126.98519372264123 37.595603053093065, 126.98575989335681 37.595603122758924))"
5*6*5*1*,4.0064716,BASE_ONLY,,"POLYGON ((127.02226001450856 37.61424834806075, 127.02226014879645 37.61469884233301, 127.02169383335551 37.61469894779907, 127.02169370248404 37.6142484535251, 127.02226001450856 37.61424834806075))"
5*3*7*3*,3.990254674900513,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98801685151882 37.604933775918575, 126.98801677925239 37.605384270927914, 126.9874505344062 37.60538421207492, 126.98745061008744 37.60493371706653, 126.98801685151882 37.604933775918575))"
5*5*3*4*,3.988193413040863,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98006892119973 37.593798039804796, 126.98006880105021 37.59424853564883, 126.97950264061456 37.594248438686506, 126.97950276417701 37.59379794284405, 126.98006892119973 37.593798039804796))"
5*5*8*8*,3.9841937296666665,PLACE_PROPAGATED,Seochon,"POLYGON ((126.96337812598624 37.604761022815744, 126.96337790513317 37.6052115177559, 126.96281166170172 37.60521134068812, 126.96281188596954 37.60476084575082, 126.96337812598624 37.604761022815744))"
5*4*1*3*,3.9674177784470053,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97711696889519 37.58701654425831, 126.97711683098427 37.58746704061255, 126.97655072192799 37.587466929507535, 126.97655086325067 37.58701643315509, 126.97711696889519 37.58701654425831))"
5*2*7*1*,3.9467098818688866,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96335075910429 37.5806418691309, 126.9633505382783 37.58109236591649, 126.96278447756467 37.58109218881399, 126.96278470180138 37.58064169203124, 126.96335075910429 37.5806418691309))"
5*7*4*1*,3.9291435023707666,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96760372471206 37.59017235619235, 126.96760352944476 37.59062285226896, 126.96703739653218 37.590622695527024, 126.9670375952118 37.590172199452965, 126.96760372471206 37.59017235619235))"
5*5*4*5*,3.9260187296666667,PLACE_PROPAGATED,Seochon,"POLYGON ((126.96388368100867 37.60518289724191, 126.9638834632011 37.60563339215231, 126.96331721656853 37.60563321750849, 126.9633174377909 37.605182722600915, 126.96388368100867 37.60518289724191))"
5*3*6*0*,3.9205368116128807,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96390254975002 37.59752495754549, 126.96390233211635 37.597975453042004, 126.96333614352223 37.59797527851892, 126.96333636456946 37.59752478302521, 126.96390254975002 37.59752495754549))"
5*4*3*3*,3.9195371038835214,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.95910144124777 37.58815930366035, 126.95910119475116 37.58860979984811, 126.95853507714048 37.588609602335154, 126.95853532704906 37.5881591061506, 126.95910144124777 37.58815930366035))"
5*3*3*8*,3.9131673356684065,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.970714261427 37.59031938946481, 126.97071408490741 37.59076988554334, 126.97014795086429 37.5907697437202, 126.97014813079626 37.59031924764396, 126.970714261427 37.59031938946481))"
5*2*0*3*,3.8935393989917566,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97125291058174 37.590777140796654, 126.97125273730599 37.59122763684231, 126.97068659979274 37.591227497601295, 126.97068677648093 37.59077700155789, 126.97125291058174 37.590777140796654))"
5*9*4*9*,3.889627396595331,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98662994123116 37.59677894498888, 126.98662986062443 37.59722944061984, 126.98606367758433 37.597229375124684, 126.98606376160447 37.59677887949477, 126.98662994123116 37.59677894498888))"
5*7*7*3*,3.883566695855583,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97888351592624 37.59011267472342, 126.97888338864773 37.59056317084612, 126.97831725613426 37.59056306820628, 126.9783173868251 37.590112572085246, 126.97888351592624 37.59011267472342))"
5*2*6*3*,3.8790939236021282,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97254507679442 37.59027023781467, 126.97254491131034 37.590720733904114, 126.97197877763043 37.590720600862404, 126.97197894652686 37.59027010477511, 126.97254507679442 37.59027023781467))"
5*9*5*5*,3.8777152455057546,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98714852260865 37.593691236308565, 126.98714844513704 37.59414173217673, 126.98658228548999 37.594141669173666, 126.98658236637452 37.59369117330652, 126.98714852260865 37.593691236308565))"
5*4*4*8*,3.8479372237307174,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97731306442213 37.58906999557216, 126.97731292768295 37.589520491769896, 126.97674680307327 37.58952038160023, 126.97674694322461 37.58906988540427, 126.97731306442213 37.58906999557216))"
5*2*6*8*,3.846682904280246,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98165979794281 37.57792877909063, 126.98165968744672 37.57837927615307, 126.98109364718452 37.57837918685399, 126.98109376109088 37.57792868979298, 126.98165979794281 37.57792877909063))"
5*3*8*9*,3.826779622350195,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.977809082115 37.60790584151167, 126.97780894827457 37.60835633626956, 126.97724268092864 37.608356228432875, 126.97724281818441 37.60790573367674, 126.977809082115 37.60790584151167))"
5*7*8*0*,3.825938997548252,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96766061502949 37.5909390117008, 126.96766042009968 37.591389507718986, 126.9670942813795 37.59138935124721, 126.96709447972174 37.59093885523156, 126.96766061502949 37.5909390117008))"
5*2*4*3*,3.824555946358646,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98177768844673 37.59972391411433, 126.98177757857462 37.600174409509385, 126.98121137323196 37.60017432073166, 126.98121148651802 37.59972382533804, 126.98177768844673 37.59972391411433))"
5*5*4*3*,3.8187591223820805,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96888608412922 37.59862374150015, 126.96888589653415 37.59907423693563, 126.96831969958451 37.59907408631557, 126.96831989059336 37.59862359088253, 126.96888608412922 37.59862374150015))"
5*8*2*1*,3.8096564512207225,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97721503409485 37.600561781542524, 126.97721489670789 37.60101227686058, 126.976648685032 37.60101216619191, 126.97664882583302 37.60056167087565, 126.97721503409485 37.600561781542524))"
5*8*2*8*,3.778287536,DIRECT_LIVE,,"POLYGON ((126.9697744442218 37.583662877698934, 126.96977426208117 37.58411337428295, 126.96920817845593 37.584113227974136, 126.96920836400778 37.58366273139249, 126.9697744442218 37.583662877698934))"
5*2*0*6*,3.778258169452373,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97333052773199 37.586111550368486, 126.9733303670063 37.586562046779065, 126.97276426482028 37.58656191751686, 126.97276442895762 37.58611142110836, 126.97333052773199 37.586111550368486))"
5*6*9*9*,3.768912574847072,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96163212083498 37.60280050043495, 126.96163188946876 37.60325099551613, 126.96106566090906 37.603250810079345, 126.96106589568974 37.602800315001154, 126.96163212083498 37.60280050043495))"
5*1*7*8*,3.74094980782758,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.95798309996766 37.6010572877551, 126.95798284661302 37.60150778294951, 126.9574166312909 37.60150758001371, 126.9574168880597 37.601057084822585, 126.95798309996766 37.6010572877551))"
5*1*7*2*,3.734768545,DIRECT_LIVE,,"POLYGON ((126.97554837216252 37.577280873646444, 126.97554822484976 37.57773137074047, 126.97498218951517 37.5777312521386, 126.9749823402381 37.57728075504649, 126.97554837216252 37.577280873646444))"
5*5*3*3*,3.7328988554358875,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96831970046952 37.59187384350074, 126.96831950950602 37.592324339450315, 126.96775336370067 37.592324186136565, 126.96775355807678 37.59187369018949, 126.96831970046952 37.59187384350074))"
5*2*5*8*,3.7302898583818167,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97061349141157 37.60125519436129, 126.97061331421473 37.60170568960261, 126.97004709731391 37.60170554726093, 126.97004727792493 37.60125505202192, 126.97061349141157 37.60125519436129))"
5*3*4*2*,3.72563269711895,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.98905800526194 37.59039908970103, 126.98905793930894 37.590849585824245, 126.98849180459707 37.59084953198452, 126.98849187396246 37.590399035862184, 126.98905800526194 37.59039908970103))"
5*1*9*1*,3.716038139458696,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96795453855026 37.593685207915904, 126.96795434537299 37.59413570372525, 126.96738818584741 37.59413554865365, 126.96738838243759 37.5936850528468, 126.96795453855026 37.593685207915904))"
5*4*0*2*,3.712516945819553,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97006338278865 37.591325657173954, 126.97006320233932 37.59177615317286, 126.96949706067718 37.59177600822456, 126.96949724453901 37.59132551222801, 126.97006338278865 37.591325657173954))"
5*2*4*2*,3.710005656743847,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.989824946793 37.597371874566534, 126.98982488544732 37.597822370157296, 126.9892586979077 37.597822319988126, 126.98925876266692 37.59737182439818, 126.989824946793 37.597371874566534))"
5*0*8*8*,3.7091424699999997,DIRECT_LIVE,,"POLYGON ((126.99423465100546 37.58444045967696, 126.99423461626223 37.58489095626205, 126.99366852667109 37.58489092725552, 126.99366856482568 37.584440430670895, 126.99423465100546 37.58444045967696))"
5*9*9*3*,3.7032063,BASE_ONLY,,"POLYGON ((126.96829923470693 37.6188179183343, 126.9682990434344 37.619268412221786, 126.96773269338286 37.619268258716396, 126.96773288807258 37.6188177648314, 126.96829923470693 37.6188179183343))"
5*3*7*4*,3.6986231813803236,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.967755989426 37.602751193644934, 126.9677557949883 37.60320168875965, 126.96718956676453 37.603201532703665, 126.96718976461666 37.60275103759148, 126.967755989426 37.602751193644934))"
5*6*6*5*,3.6871511604372884,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.9782921188084 37.58352572147758, 126.97829198799631 37.58397621810252, 126.97772590537082 37.583976112641906, 126.97772603959409 37.583525616018655, 126.9782921188084 37.58352572147758))"
5*3*6*5*,3.6836539272030087,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97437572814503 37.599006097333465, 126.97437557364654 37.59945659276113, 126.97380937377213 37.59945646847532, 126.97380953168445 37.599005973049664, 126.97437572814503 37.599006097333465))"
